"digits"	"sym"	"int"
7	0.10449414	-2.4495
1	0.15856836	-0.29775
4	0.17631641	-3.155625
0	0.3650957	-2.9554375
0	0.27891211	-4.927
6	0.23705078	-3.43175
2	0.33577344	-4.9798125
2	0.36389453	-4.4950625
9	0.2067793	-2.8316875
4	0.19753125	-3.80925
4	0.18713672	-3.1725
1	0.12512305	-0.399
2	0.29553906	-3.6444375
3	0.26292969	-2.64375
2	0.25910937	-4.9125
8	0.21359375	-2.771125
1	0.12841406	-0.606875
3	0.26445117	-4.8659375
4	0.10730859	-1.8963125
4	0.2102832	-4.280125
8	0.32594336	-3.5015
0	0.32569141	-1.9805
8	0.33538281	-3.271875
4	0.17776172	-3.941625
4	0.17191797	-3.66225
5	0.27375977	-5.0396875
8	0.27471094	-5.619875
0	0.24403516	-3.33375
1	0.10089258	-0.755375
0	0.42405469	-2.2151875
5	0.45030664	-4.5109375
0	0.44346484	-2.4981875
1	0.19080664	-0.4435
0	0.49497656	-2.2388125
0	0.4799043	-2.1899375
0	0.45623047	-2.8043125
3	0.38406055	-4.01
9	0.18870117	-3.0108125
9	0.19147852	-2.9933125
5	0.29270508	-5.25575
0	0.32245703	-3.907375
4	0.14380859	-2.602
3	0.31895703	-3.3794375
3	0.30638672	-3.60425
9	0.23095508	-4.0023125
5	0.32026367	-6.1031875
0	0.38885547	-2.417625
8	0.24695898	-2.8726875
5	0.30499414	-5.6374375
5	0.31149023	-4.888
3	0.26500391	-5.61825
1	0.16867969	-0.6488125
2	0.19036914	-4.209875
9	0.22776953	-3.9111875
8	0.25708008	-4.588
1	0.082208984	-0.7716875
4	0.15630273	-3.26325
8	0.17051563	-3.0683125
3	0.19155273	-3.0366875
3	0.161875	-1.8429375
7	0.11491797	-2.302125
2	0.16502344	-2.9746875
0	0.22771875	-1.64375
3	0.1194082	-2.294
3	0.21319141	-3.8570625
5	0.29332227	-5.5399375
5	0.30049023	-4.7780625
0	0.27932617	-4.1611875
2	0.27081641	-5.5245
8	0.19397852	-3.848375
4	0.24354102	-4.6081875
5	0.20055078	-4.0369375
9	0.16963086	-3.181375
1	0.10423633	-0.6513125
4	0.12801367	-2.7581875
1	0.10682617	-0.819125
2	0.28028516	-4.547
1	0.12527344	-0.50725
7	0.26442188	-5.5128125
0	0.30602148	-4.477625
8	0.19169922	-3.3955
6	0.1920293	-3.27425
0	0.25616016	-2.35625
5	0.18700195	-3.6405
4	0.15285937	-3.283
2	0.15526172	-3.1831875
2	0.2285625	-4.742625
1	0.12323242	-0.380125
2	0.31305664	-5.7598125
6	0.2469043	-4.0656875
8	0.27269141	-2.4061875
5	0.31383203	-5.590375
2	0.27074414	-3.84525
7	0.2462207	-5.1228125
3	0.22507227	-4.09775
6	0.26807813	-5.1476875
0	0.37949805	-2.4606875
5	0.40238867	-4.4288125
5	0.33367383	-4.751375
0	0.36703125	-4.044
1	0.20983008	-0.48175
0	0.4214707	-4.5469375
0	0.47233984	-3.6100625
0	0.47945508	-4.4569375
1	0.23014453	-0.8570625
9	0.26907227	-4.04375
0	0.40580078	-3.350125
7	0.32538672	-5.82175
1	0.16304102	-0.7679375
2	0.18848047	-3.5241875
0	0.25978906	-1.63275
0	0.23420703	-1.3368125
1	0.13646875	-0.7035
2	0.23993359	-3.5594375
1	0.17312305	-0.571875
6	0.28873242	-5.3585625
9	0.22922852	-3.8128125
0	0.39682227	-1.5556875
0	0.39370703	-3.9125
7	0.24758789	-4.2194375
1	0.20600586	-0.7874375
9	0.22376562	-3.1526875
1	0.19561914	-0.8390625
3	0.20861523	-3.512375
0	0.37240234	-3.902125
9	0.1947832	-3.4055625
1	0.12008008	-0.25775
0	0.24129883	-2.6834375
0	0.21372266	-3.2156875
6	0.22346289	-3.69775
0	0.21819531	-2.891375
8	0.24682813	-3.020875
7	0.12804883	-2.8983125
5	0.3155957	-4.250125
2	0.32173438	-3.9305
7	0.18944141	-3.60075
3	0.33949219	-4.249625
6	0.27311133	-4.796125
4	0.14104297	-2.236375
9	0.17548047	-3.567
4	0.10699219	-1.968375
1	0.10151172	-0.2658125
3	0.28433203	-4.1348125
5	0.2073418	-3.732875
5	0.29419531	-5.00075
3	0.25391016	-3.94825
9	0.15958984	-2.8121875
3	0.21941992	-4.12225
7	0.21955664	-4.0781875
9	0.26205273	-4.2426875
9	0.1980957	-3.68
7	0.15978906	-3.0546875
5	0.2588418	-4.531875
2	0.24639844	-4.5955625
7	0.17538867	-4.007875
4	0.20157422	-3.8138125
1	0.087685547	-0.4531875
6	0.15916406	-3.2581875
0	0.16750391	-2.8849375
2	0.23110156	-3.36125
8	0.21110352	-3.1179375
7	0.13850586	-3.0759375
2	0.23009766	-4.3459375
4	0.16484375	-2.7686875
0	0.29571094	-2.205125
3	0.23691406	-3.568375
4	0.17810742	-3.70925
3	0.20968945	-4.0735625
4	0.16781055	-3.1551875
4	0.18011914	-3.4025625
7	0.13674023	-2.810375
8	0.31226367	-3.6335625
0	0.33814844	-3.5335
3	0.35580078	-6.299125
1	0.18242383	-0.55425
2	0.36611328	-5.1491875
7	0.20986328	-4.2008125
3	0.22488672	-4.0564375
6	0.15374414	-2.988625
3	0.27745117	-5.06825
3	0.34071094	-6.2910625
5	0.37291602	-5.604
4	0.2978125	-5.98225
7	0.20377734	-3.9136875
3	0.22606445	-3.9135625
5	0.15605664	-3.3848125
3	0.17310937	-2.4065
8	0.3218125	-4.0596875
8	0.34258594	-4.0031875
2	0.38274023	-5.827375
0	0.44792773	-5.903
4	0.22619531	-4.3410625
3	0.21088477	-4.1166875
0	0.17069531	-1.9250625
2	0.17215039	-3.63775
6	0.17035938	-3.4815
3	0.23025	-4.340625
3	0.18216992	-2.539625
4	0.13572852	-2.5335
3	0.22105273	-3.51125
1	0.090515625	-0.3639375
0	0.28618945	-3.7015625
6	0.25020898	-5.5086875
4	0.23166406	-4.7021875
4	0.20486328	-4.3973125
1	0.1407793	-0.6819375
3	0.25425781	-3.375125
0	0.31925977	-1.5941875
5	0.21972656	-4.0135
0	0.35754883	-3.372625
3	0.22406641	-3.3175
5	0.30444727	-5.1534375
4	0.25088867	-4.781375
4	0.2322168	-4.5760625
8	0.3360625	-5.0768125
1	0.20376172	-0.978
9	0.16524805	-3.2394375
0	0.36829492	-2.7315
6	0.37479883	-5.386375
6	0.29986719	-4.7735
5	0.39944727	-5.0774375
4	0.268375	-5.1638125
2	0.27383008	-5.41075
4	0.23408203	-4.2324375
4	0.19877344	-3.577625
8	0.18131836	-2.6103125
2	0.33	-5.3965625
7	0.19224023	-3.7641875
1	0.13136719	-0.8565625
6	0.23632617	-4.5579375
3	0.35527734	-2.8031875
0	0.43008203	-2.4576875
3	0.43747852	-3.440125
0	0.4265625	-1.383125
5	0.22061328	-3.57275
8	0.16165234	-2.727625
5	0.23155859	-4.342375
3	0.21753125	-3.3175
6	0.17743555	-3.588875
5	0.17587695	-3.6184375
7	0.17798437	-3.617125
1	0.12408984	-0.189
3	0.25088867	-3.4085
6	0.20583594	-3.8805625
0	0.30707031	-1.776375
4	0.22451172	-4.5419375
5	0.39452734	-5.0855
2	0.3435332	-5.4168125
3	0.51403125	-6.2425
0	0.27617578	-2.6374375
3	0.22638281	-3.972
3	0.24883203	-4.1166875
4	0.18489648	-2.2105625
9	0.20494531	-3.0038125
7	0.20382617	-3.0071875
4	0.11286719	-2.107375
6	0.14875	-3.2656875
2	0.2544375	-4.094875
9	0.12463281	-2.6011875
1	0.095197266	-0.3486875
1	0.12140039	-1.143
8	0.2047832	-4.6410625
5	0.2189375	-4.7980625
5	0.23667187	-4.167375
0	0.26166016	-2.042
7	0.17154883	-3.5608125
0	0.27364648	-2.1978125
4	0.23531641	-4.8604375
0	0.25358594	-0.9501875
7	0.15099805	-3.0730625
8	0.20130273	-2.4938125
0	0.28428125	-3.5425
7	0.14513867	-3.324375
9	0.13299805	-2.9773125
4	0.15904297	-3.7005625
9	0.14148828	-3.1513125
1	0.094089844	-0.35575
4	0.2761543	-4.952875
8	0.252875	-4.820875
0	0.3309082	-3.58025
6	0.29453516	-5.3086875
4	0.29289063	-5.652375
3	0.17964063	-3.5225
2	0.24917187	-4.7546875
7	0.19398438	-4.392625
6	0.17205664	-3.2275
9	0.13503906	-2.462875
0	0.33367383	-2.739
3	0.28824609	-6.03575
2	0.22132813	-4.737625
1	0.099154297	-0.773875
2	0.38236328	-5.1270625
6	0.20431055	-3.3575625
8	0.28405273	-2.7609375
6	0.14473438	-2.6431875
0	0.25308594	-4.6645625
6	0.17999805	-3.188375
8	0.20524805	-3.2940625
0	0.36563477	-3.1015
5	0.25246094	-4.52725
5	0.31454688	-4.9918125
7	0.181125	-3.933125
7	0.16257031	-3.3836875
4	0.26100781	-4.4465625
4	0.27037305	-5.205125
1	0.21675391	-1.0773125
4	0.28202344	-4.859375
7	0.1769707	-3.981125
7	0.22323828	-4.847625
2	0.15141602	-3.1495
6	0.21411133	-4.511625
6	0.17485547	-4.1879375
9	0.34985547	-5.783125
3	0.26501562	-3.754625
5	0.36413867	-6.3994375
2	0.35045508	-5.5129375
3	0.41241016	-5.256375
6	0.19777344	-3.8985625
1	0.14318945	-0.675125
8	0.23007227	-3.1764375
7	0.16563086	-3.213125
4	0.22278516	-4.4724375
4	0.22197656	-4.3826875
9	0.17110742	-3.1444375
0	0.32287109	-2.40375
9	0.27821289	-3.98975
3	0.26988086	-3.72675
0	0.24892187	-2.3585625
5	0.22468359	-4.2766875
5	0.24639063	-4.836125
0	0.28037109	-3.8800625
1	0.11387891	-0.82475
0	0.34345898	-3.634875
0	0.36414062	-3.597
0	0.32834766	-1.8000625
2	0.11356445	-1.707875
7	0.093474609	-2.29
0	0.15487695	-2.084875
4	0.084939453	-1.6044375
5	0.10407031	-2.424125
7	0.16586328	-4.110875
7	0.089224609	-2.2149375
8	0.22306445	-2.1304375
4	0.14301563	-3.3251875
0	0.37326563	-4.7308125
0	0.31025977	-2.604625
3	0.29255078	-4.3645
8	0.26711914	-3.2993125
0	0.4079668	-3.6353125
1	0.10687305	-0.574
7	0.22213477	-4.2635625
6	0.27263477	-4.8355625
5	0.31027734	-5.6106875
4	0.2355625	-5.174625
3	0.23668945	-3.4695625
4	0.18877148	-3.6405625
1	0.14930469	-0.344
2	0.28158594	-4.8255
2	0.28799609	-4.1228125
0	0.31291602	-3.3015625
7	0.25172266	-5.077125
4	0.18665039	-4.4296875
3	0.24077734	-4.2138125
0	0.18492578	-3.3076875
8	0.24388867	-4.0931875
4	0.16311133	-3.194
0	0.26679102	-4.0938125
7	0.15973242	-3.5840625
4	0.19458984	-3.3660625
9	0.18390039	-3.3836875
4	0.23607227	-3.9830625
1	0.10986133	-1.25375
3	0.28167578	-3.8419375
2	0.38253711	-4.640375
3	0.35218555	-4.829875
0	0.39617188	-4.6318125
2	0.15877148	-2.7178125
0	0.31989258	-1.6335625
9	0.26767578	-4.910625
3	0.25711914	-4.0904375
6	0.29992578	-5.9721875
0	0.26133203	-4.7173125
1	0.12254492	-0.5324375
1	0.11367188	-0.2075625
3	0.22389453	-3.9030625
2	0.18411523	-3.1863125
7	0.18165039	-2.6295
3	0.1943125	-3.39925
0	0.22961328	-4.3941875
4	0.13747656	-2.793375
1	0.12725781	-0.9393125
0	0.27303906	-3.471875
2	0.13429297	-3.16725
2	0.25813672	-5.1858125
6	0.26198242	-4.4570625
0	0.27155469	-3.040875
1	0.14340234	-0.4580625
3	0.19107617	-2.8655625
9	0.15030469	-2.90425
9	0.1854707	-3.49675
9	0.19039258	-3.05225
4	0.23004102	-4.380125
8	0.28783594	-4.0601875
0	0.38167773	-1.8676875
2	0.36211133	-5.380375
9	0.15643164	-2.609
6	0.16823828	-3.0603125
4	0.2129668	-4.0715
1	0.1196875	-0.91925
1	0.13744531	-0.3645625
2	0.19598633	-3.6105625
3	0.23113867	-2.8440625
3	0.21091406	-3.474375
1	0.19628125	-0.9126875
7	0.1672168	-3.3611875
6	0.38785547	-6.0408125
2	0.28885156	-5.466625
1	0.12369336	-0.511125
7	0.22043555	-4.38875
7	0.18387891	-3.7400625
9	0.089160156	-1.664875
3	0.32567383	-4.7173125
1	0.18658008	-1.3195
7	0.35895312	-5.38
0	0.50256445	-4.464375
1	0.21427539	-0.7265625
7	0.15099414	-3.5285625
0	0.26113086	-1.6146875
0	0.22906641	-1.590375
9	0.1601543	-3.1286875
0	0.24961133	-3.538375
7	0.17123437	-3.3623125
0	0.30421484	-4.210125
7	0.1675918	-3.143
6	0.25989063	-4.4441875
5	0.38444141	-4.484
5	0.37807812	-5.0475
3	0.32640039	-3.9146875
4	0.28174219	-4.3183125
9	0.20870898	-4.1036875
0	0.31301172	-2.7151875
2	0.22812891	-3.6428125
4	0.16494336	-2.7305625
1	0.088017578	-0.839125
5	0.25825195	-4.7050625
2	0.31932422	-5.7755
7	0.16387695	-3.2295625
3	0.29329687	-4.0680625
6	0.2641543	-5.26025
1	0.18004883	-0.660875
4	0.25904102	-4.564
2	0.35314844	-5.3280625
2	0.35810352	-5.0428125
0	0.41433789	-4.3966875
7	0.25073828	-3.981875
0	0.26388086	-2.4286875
0	0.35870508	-2.239875
2	0.34525391	-5.8870625
1	0.0866875	-0.53075
4	0.19154492	-4.0826875
0	0.25422266	-2.438875
1	0.17012109	-0.9794375
5	0.29933594	-5.2721875
5	0.28783203	-5.12625
3	0.21836328	-3.3104375
6	0.19116797	-3.537
5	0.24499219	-4.573
1	0.076007812	-0.794375
4	0.13604102	-2.4754375
7	0.16200977	-3.2114375
7	0.15425	-3.3069375
9	0.16870898	-3.1403125
1	0.11025195	-0.245875
3	0.28477148	-4.239375
6	0.22655664	-4.522125
4	0.081677734	-1.615
6	0.20908984	-3.960375
6	0.21517578	-4.135625
0	0.37899609	-6.203375
3	0.22638477	-4.1114375
6	0.18426758	-3.6134375
5	0.43064648	-5.9849375
7	0.26006055	-4.025625
0	0.45989258	-2.8385625
3	0.26134961	-5.7624375
3	0.23856445	-4.425875
8	0.15414062	-2.2021875
0	0.33210742	-3.9484375
4	0.16224609	-2.8259375
4	0.183125	-3.060875
5	0.30909961	-4.58375
1	0.21106641	-1.4304375
2	0.31505469	-4.7126875
7	0.21588086	-4.6470625
0	0.34614648	-2.4749375
7	0.18858008	-3.26925
8	0.22633984	-2.71225
5	0.29062305	-5.0640625
4	0.25042773	-3.641875
8	0.24400781	-3.856625
0	0.40867188	-3.7954375
2	0.31575195	-5.014625
4	0.24639453	-3.246
5	0.3282168	-6.19075
5	0.39866602	-5.4680625
4	0.2477793	-3.9765
6	0.26534961	-4.584875
0	0.37616406	-3.7056875
3	0.32193164	-3.7441875
3	0.24965039	-3.8403125
0	0.39700391	-2.647125
2	0.25590625	-4.9785625
0	0.30995313	-4.216375
2	0.16066602	-3.24775
0	0.23373633	-3.3294375
4	0.16329102	-2.5095625
2	0.26879688	-3.7056875
3	0.2504668	-3.255625
4	0.21044922	-4.2815625
7	0.16830664	-4.0475
9	0.19735547	-3.3311875
9	0.17653516	-3.180875
6	0.20772852	-4.1331875
6	0.21326367	-4.75775
2	0.23321484	-5.1535625
1	0.12306641	-0.3733125
2	0.24242187	-4.7375625
6	0.26407422	-4.263
8	0.23644727	-3.2451875
1	0.23102539	-0.31325
6	0.32963867	-4.34625
7	0.19770117	-3.8305625
3	0.27760547	-5.098
2	0.15169531	-2.536625
3	0.35965234	-4.6843125
0	0.38800586	-4.0814375
8	0.29218359	-3.6641875
1	0.15599219	-0.976125
4	0.17508789	-2.977125
2	0.32768555	-5.0791875
0	0.54441992	-4.3748125
3	0.22646094	-4.0330625
7	0.22319727	-3.79
5	0.29203516	-4.9071875
0	0.39082422	-2.3981875
7	0.18542383	-3.4695
4	0.19902344	-3.5900625
4	0.21555469	-4.5850625
5	0.21123633	-4.2875
4	0.19360547	-2.5951875
9	0.15044922	-2.3756875
7	0.18305664	-3.4683125
3	0.27056641	-3.9689375
8	0.28443359	-2.0958125
8	0.23073047	-1.6185625
7	0.24521484	-4.95975
2	0.19032617	-3.7165
5	0.24498437	-4.217875
2	0.33830469	-5.4771875
7	0.25509375	-4.5146875
3	0.22640625	-4.277375
6	0.25349023	-4.5400625
3	0.43398242	-2.614875
5	0.45663086	-6.1100625
8	0.36822461	-3.207625
0	0.32529102	-3.8465
9	0.1528457	-2.7433125
0	0.35028711	-1.8460625
8	0.2292832	-3.793375
0	0.31810938	-1.90625
4	0.21740625	-4.2459375
5	0.24031641	-4.144875
6	0.2839375	-3.751
0	0.47286914	-4.1599375
0	0.2397168	-3.8524375
4	0.22976758	-4.4234375
4	0.20479687	-4.2284375
2	0.23816016	-3.161375
2	0.2439668	-3.3909375
2	0.25033008	-4.57875
1	0.18005273	-0.5976875
2	0.25346875	-4.811125
6	0.32989453	-5.54075
8	0.23611133	-4.131375
0	0.31316992	-2.777625
2	0.28091016	-5.2229375
3	0.35400195	-5.0933125
7	0.22464063	-4.6425
0	0.35650586	-5.135
6	0.24245508	-4.3968125
1	0.23630273	-1.0464375
6	0.29016016	-4.3633125
1	0.20524219	-0.7213125
6	0.23755859	-3.473125
8	0.43701758	-4.488375
5	0.34943555	-4.5045
4	0.24851172	-3.62425
4	0.18811523	-2.5400625
2	0.37686719	-6.1020625
1	0.14083008	-0.521
2	0.37833398	-4.7169375
2	0.40001758	-6.005875
8	0.38616211	-3.214625
8	0.31565234	-4.6780625
7	0.24220117	-5.2620625
7	0.24301953	-5.067625
5	0.25045312	-5.030375
3	0.35855859	-5.03625
6	0.38863281	-5.3104375
2	0.32817578	-4.99775
1	0.10266602	-0.3030625
2	0.24972461	-4.840625
6	0.24222656	-5.4225625
8	0.19752148	-2.3913125
3	0.21389453	-2.7635625
3	0.32303516	-4.5411875
0	0.4066875	-5.1200625
2	0.19108789	-4.133375
1	0.12006641	-0.2590625
3	0.27808203	-4.4469375
2	0.25584961	-3.3073125
2	0.21626758	-3.0046875
4	0.18033008	-2.7246875
4	0.17987109	-2.704125
4	0.13869727	-2.8969375
5	0.3662168	-5.5426875
0	0.44498437	-3.3908125
4	0.27031445	-4.449
0	0.46874414	-2.178875
0	0.24638867	-2.7195625
2	0.24691016	-4.2561875
1	0.16295312	-0.648
1	0.16965039	-0.768625
6	0.21442773	-3.6674375
8	0.22680664	-3.8293125
0	0.27299023	-1.2601875
9	0.23267969	-4.1489375
0	0.34374219	-3.757125
8	0.17201758	-2.700875
5	0.27758789	-5.3843125
2	0.27854297	-5.9966875
2	0.21939258	-4.7096875
2	0.29558789	-5.2064375
8	0.30742383	-3.268875
3	0.26486133	-3.8655625
3	0.26174219	-3.757875
3	0.28044922	-4.8344375
6	0.31078125	-6.1899375
1	0.1772793	-0.761
3	0.23514258	-3.5215
3	0.28697656	-4.9888125
3	0.27904687	-4.1286875
5	0.2814668	-3.89525
2	0.36405469	-5.506625
9	0.23749609	-3.3665625
9	0.18965039	-3.00175
0	0.32280273	-2.0461875
2	0.32339258	-4.312625
0	0.38329492	-1.7343125
0	0.38128516	-2.86675
8	0.27598047	-3.708
8	0.29252734	-2.577
3	0.29430664	-3.5336875
0	0.50226563	-3.4804375
3	0.25026758	-2.719625
3	0.28364844	-3.9654375
0	0.32582227	-3.9795
6	0.22908008	-3.718375
9	0.15488867	-2.5001875
0	0.32643555	-3.9843125
8	0.27103711	-3.3648125
7	0.26394336	-5.5184375
8	0.32322656	-3.5009375
5	0.24623047	-4.563
5	0.25221875	-5.3188125
4	0.22599609	-5.2086875
6	0.22781055	-4.3150625
0	0.33677148	-2.777375
7	0.17325781	-3.0504375
9	0.1909707	-3.004625
9	0.19875	-2.709875
6	0.25176172	-4.0845
6	0.28462695	-4.9796875
4	0.16815039	-3.534125
4	0.19339453	-3.85825
2	0.18537695	-3.6905
5	0.1867168	-3.8624375
8	0.22158984	-3.21225
3	0.20660742	-3.4691875
2	0.24902539	-4.4651875
8	0.23028906	-4.82625
0	0.31682031	-3.3043125
8	0.17536328	-3.52325
9	0.14024805	-2.6734375
1	0.10920508	-0.5159375
0	0.34261133	-3.0275
8	0.24296484	-4.9265625
0	0.32289648	-3.127125
8	0.20635547	-3.31375
5	0.22005664	-4.01325
3	0.25994336	-3.6735
2	0.31235938	-3.728625
2	0.31249219	-4.5206875
3	0.2743457	-3.3559375
0	0.17209766	-3.677625
7	0.096158203	-2.4403125
0	0.24733008	-3.39625
3	0.16317773	-3.7641875
0	0.19224414	-3.40725
9	0.2086875	-3.8388125
4	0.22541211	-5.2675
9	0.15226758	-2.5156875
2	0.28220898	-5.411
8	0.20316992	-3.5863125
3	0.31555273	-3.88875
2	0.34674219	-6.1005625
9	0.22943555	-3.31275
5	0.30969531	-4.8235625
8	0.34807617	-3.3745
7	0.26612695	-4.95275
7	0.31826172	-5.8076875
0	0.44778516	-2.7351875
8	0.23117383	-1.6263125
4	0.20551172	-4.395125
2	0.25249414	-4.8134375
4	0.17560742	-3.4273125
3	0.19564844	-3.46
6	0.32765625	-6.1134375
3	0.26391602	-4.205625
1	0.16279883	-1.3314375
6	0.28731836	-4.74125
4	0.22531836	-4.4789375
4	0.17261719	-3.7925
1	0.13242773	-0.5873125
2	0.15475781	-3.454125
0	0.21661914	-2.7246875
8	0.17340039	-2.8970625
0	0.32263086	-5.6656875
6	0.20834961	-4.2320625
8	0.1824375	-2.253375
2	0.30721289	-5.265875
8	0.22170898	-2.994125
2	0.22701367	-3.6714375
5	0.25135156	-5.2499375
2	0.2453125	-4.7945625
8	0.2059375	-3.43675
6	0.17422266	-3.7083125
0	0.34041602	-3.856875
1	0.10847266	-0.7294375
5	0.27326758	-5.4265
5	0.2585625	-5.0456875
3	0.2777832	-4.090375
9	0.19022852	-3.45175
9	0.17070117	-3.2515
2	0.26214648	-5.489875
0	0.30180469	-3.6710625
7	0.21189258	-4.8935
8	0.18333789	-2.972125
2	0.13599414	-3.2916875
2	0.13015625	-2.3803125
9	0.20775781	-3.3715
1	0.15972852	-0.6175625
0	0.32941602	-2.3140625
8	0.32995703	-5.0885625
5	0.30285937	-5.6975625
4	0.29859766	-4.4423125
1	0.10000977	-0.54025
3	0.33506445	-4.2043125
3	0.30936133	-5.0581875
4	0.30044727	-5.491125
4	0.25801758	-4.927125
0	0.35352148	-1.8081875
3	0.22355273	-2.8776875
0	0.3418125	-4.4185625
1	0.11242773	-0.6503125
3	0.37594727	-4.9313125
3	0.32874023	-3.8516875
3	0.36907031	-3.72325
2	0.22891992	-4.087
4	0.1095	-2.187375
5	0.21794531	-3.825375
7	0.26025391	-4.943875
4	0.37413281	-4.75325
0	0.28764844	-2.8450625
8	0.34518164	-3.089625
0	0.35964258	-2.9628125
7	0.22183594	-4.183375
7	0.18769531	-4.1099375
3	0.26124219	-4.48975
3	0.19799414	-3.060125
4	0.18300781	-3.7339375
7	0.15244141	-3.0126875
7	0.18183594	-4.09675
2	0.22679297	-4.1190625
3	0.2531543	-3.0548125
4	0.26474805	-5.0976875
5	0.30346094	-5.1415
6	0.30327344	-3.6006875
3	0.35150195	-5.98175
9	0.25886914	-4.3923125
6	0.3072793	-4.848875
1	0.1687168	-1.07825
7	0.16499414	-3.35325
4	0.36801953	-6.04
3	0.21948047	-3.96125
8	0.21728125	-3.6040625
2	0.088638672	-1.6873125
3	0.13230078	-1.8993125
2	0.18546484	-3.7265625
0	0.33467969	-3.48525
1	0.14550586	-0.4994375
0	0.25717773	-2.1083125
8	0.24790234	-2.0054375
5	0.28564453	-4.8018125
4	0.22574414	-3.9910625
1	0.14422852	-0.453125
4	0.19644141	-2.87675
6	0.26654492	-5.1500625
2	0.27930469	-4.776375
4	0.23780469	-3.697
0	0.35426563	-2.5839375
0	0.30219531	-2.524375
9	0.14675	-2.513125
8	0.24279883	-4.3206875
7	0.19660547	-3.6106875
7	0.26517773	-5.7705
0	0.38744727	-3.2230625
7	0.23208594	-4.444875
7	0.16426172	-3.277875
6	0.1295293	-3.367125
0	0.23957617	-2.785375
0	0.21975195	-2.9699375
6	0.23221289	-4.4115625
1	0.099580078	-0.4653125
3	0.28085547	-3.77075
6	0.27590625	-3.695875
0	0.23557227	-1.9678125
1	0.13085352	-0.681625
3	0.23031836	-4.3780625
2	0.21380859	-4.451875
6	0.30420313	-4.8570625
7	0.19710742	-4.32825
2	0.20828516	-3.778375
5	0.30116211	-5.28175
5	0.38377344	-6.2124375
3	0.28638672	-4.4854375
6	0.21083008	-3.9205
5	0.33831641	-5.011375
7	0.090146484	-2.255375
8	0.16273437	-3.362
3	0.11510742	-2.670625
5	0.15964258	-4.055
8	0.14829883	-3.12725
3	0.22267578	-4.330875
3	0.20242773	-2.74125
0	0.19851367	-2.452625
6	0.16150391	-2.4311875
5	0.21822266	-3.4904375
4	0.21116992	-3.813625
4	0.19385938	-3.8018125
2	0.23928711	-4.3355625
2	0.26014062	-5.9321875
1	0.094498047	-0.5005
3	0.18501172	-2.7576875
3	0.17368945	-2.735
6	0.20247656	-3.79575
0	0.28487891	-2.8999375
9	0.1784082	-4.033125
1	0.076214844	-0.8195
4	0.16942969	-3.3154375
1	0.17911133	-0.8889375
7	0.156	-3.389625
3	0.34413281	-2.960375
0	0.31198242	-2.8375
8	0.28289062	-4.6854375
0	0.43593359	-4.35875
2	0.13742773	-2.704375
9	0.25038867	-3.137
4	0.19669336	-2.1111875
0	0.24583008	-2.7515625
0	0.31608789	-2.0230625
6	0.44400781	-5.9770625
8	0.29769922	-3.3219375
8	0.26974414	-2.4686875
0	0.38823047	-3.969
0	0.26628711	-3.311375
6	0.25951953	-5.152625
4	0.17951758	-3.3945
0	0.2614707	-3.76825
4	0.14570898	-2.8419375
3	0.26255859	-3.6566875
2	0.24703516	-4.5748125
0	0.2154375	-2.541125
5	0.39941406	-5.231875
5	0.3675957	-5.8905625
1	0.18062891	-0.5714375
9	0.39010742	-5.8763125
0	0.53006445	-2.718375
0	0.43607617	-2.363125
8	0.41063281	-3.0335
0	0.59253906	-2.77375
6	0.42876367	-5.30325
0	0.43018359	-4.062625
6	0.1179043	-2.1775
0	0.21253711	-1.875875
9	0.10350391	-2.0674375
0	0.20956836	-2.620875
2	0.21986328	-4.9395
9	0.26961328	-5.065375
2	0.30321094	-5.1368125
2	0.25118164	-5.15825
0	0.33180469	-5.012375
1	0.1101543	-0.4315625
6	0.25626172	-5.3840625
0	0.30563867	-1.884125
6	0.19625977	-3.6430625
4	0.18873633	-3.803375
6	0.17764844	-3.2908125
6	0.18736719	-2.937875
3	0.22788477	-4.178625
1	0.10205469	-0.46125
4	0.16580273	-3.4043125
1	0.088183594	-0.51125
3	0.31420117	-4.928125
3	0.27499609	-5.066875
2	0.29588281	-5.0153125
5	0.21958594	-4.20025
3	0.40826563	-3.8423125
0	0.50798047	-2.635
0	0.22947852	-1.157625
6	0.1716875	-2.1968125
0	0.21206055	-1.68725
6	0.18112891	-2.400875
9	0.19974219	-2.46175
3	0.19295312	-3.474625
0	0.25664063	-5.19725
2	0.25108789	-5.1398125
9	0.14010547	-3.013375
6	0.15217187	-2.60975
2	0.3152832	-4.88725
7	0.30283789	-5.636875
1	0.09271875	-0.50975
1	0.13844922	-0.5644375
4	0.16618555	-3.896125
7	0.28025586	-5.4515
0	0.20821484	-2.039
2	0.18689844	-4.18925
6	0.18863477	-2.969625
4	0.18714648	-3.6420625
0	0.31141211	-1.650875
8	0.27291406	-4.54875
8	0.33769336	-4.9349375
5	0.2936582	-4.881
7	0.25190234	-4.1924375
7	0.15211719	-3.4205
9	0.14113086	-2.8803125
9	0.17387305	-3.586375
1	0.12203125	-0.36325
2	0.1223125	-2.686875
4	0.30857031	-6.0686875
0	0.52775391	-2.3980625
2	0.36935156	-4.7301875
1	0.18491797	-1.406
0	0.37132227	-2.3320625
6	0.26146289	-3.535125
0	0.42245117	-2.2446875
9	0.24451758	-2.7610625
0	0.45107812	-2.0339375
2	0.23406836	-3.316875
